,id,name,nationality,sex,date_of_birth,height,weight,sport,gold,silver,bronze
1467,514884067,Konomi Kai,JPN,female,1993-07-10,1.53,50.0,athletics,0.0,0.0,0.0
1468,386847658,Konrad Bukowiecki,POL,male,1997-03-17,1.91,138.0,athletics,0.0,0.0,0.0
1469,682481814,Konstadinos Baniotis,GRE,male,1986-11-06,2.01,80.0,athletics,0.0,0.0,0.0
1470,180022140,Konstadinos Douvalidis,GRE,male,1987-03-10,1.81,78.0,athletics,0.0,0.0,0.0
1471,996631093,Konstadinos Filippidis,GRE,male,1986-11-26,1.87,74.0,athletics,0.0,0.0,0.0
1472,419860088,Konstanze Klosterhalfen,GER,female,1997-02-18,1.74,48.0,athletics,0.0,0.0,0.0
1473,18488153,Kota Murayama,JPN,male,1993-02-23,1.74,54.0,athletics,0.0,0.0,0.0
1474,759873461,Koutar Boulaid,MAR,female,1989-10-10,1.59,45.0,athletics,0.0,0.0,0.0
1475,936707475,Krista Duchene,CAN,female,1977-01-09,1.67,54.0,athletics,0.0,0.0,0.0
1476,34438087,Kristi Castlin,USA,female,1988-07-07,1.71,60.0,athletics,0.0,0.0,1.0
1477,213581372,Kristiina Makela,FIN,female,1992-11-20,1.85,68.0,athletics,0.0,0.0,0.0
1480,664462472,Kristin Gierisch,GER,female,1990-08-20,1.78,61.0,athletics,0.0,0.0,0.0
1481,312030242,Kristina Pronzhenko,TJK,female,1988-12-10,1.72,60.0,athletics,0.0,0.0,0.0
1483,238991769,Krisztian Pars,HUN,male,1982-02-18,1.88,116.0,athletics,0.0,0.0,0.0
1484,211842063,Krisztina Papp,HUN,female,1982-12-17,1.73,53.0,athletics,0.0,0.0,0.0
1485,792210881,Krystian Zalewski,POL,male,1989-04-11,1.85,68.0,athletics,0.0,0.0,0.0
1487,117683465,Ksenija Balta,EST,female,1986-11-01,1.69,51.0,athletics,0.0,0.0,0.0
1488,856229639,Kukyoung Kim,KOR,male,1991-04-19,1.76,73.0,athletics,0.0,0.0,0.0
1489,576883439,Kum-Ok Kim,PRK,female,1988-12-09,1.61,48.0,athletics,0.0,0.0,0.0
1490,179174658,Kumiko Okada,JPN,female,1991-10-17,1.58,47.0,athletics,0.0,0.0,0.0
1491,340840336,Kunhu Muhammed Puthanpurakkal,IND,male,1987-03-05,1.72,70.0,athletics,0.0,0.0,0.0
1492,13588611,Kuniaki Takizaki,CAM,male,1977-08-08,1.51,55.0,athletics,0.0,0.0,0.0
1493,886640811,Kurt Couto,MOZ,male,1985-05-14,1.8,74.0,athletics,0.0,0.0,0.0
1494,574563035,Kurt Felix,GRN,male,1988-07-04,1.82,76.0,athletics,0.0,0.0,0.0
1495,146480210,Kurtis Marschall,AUS,male,1997-04-25,1.87,78.0,athletics,0.0,0.0,0.0
1496,341835179,Kyle Clemons,USA,male,1990-12-27,1.81,72.0,athletics,1.0,0.0,0.0
1499,141935257,Kyle Greaux,TTO,male,1988-04-26,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1500,594770931,Kyriakos Ioannou,CYP,male,1984-07-26,1.96,74.0,athletics,0.0,0.0,0.0
1501,461106431,Kyunghee Lim,KOR,female,1982-11-16,1.63,43.0,athletics,0.0,0.0,0.0
1502,42152477,L.j. van Zyl,RSA,male,1985-07-20,1.82,79.0,athletics,0.0,0.0,0.0
1503,788128970,Laenly Phoutthavong,LAO,female,1996-06-04,1.69,55.0,athletics,0.0,0.0,0.0
1504,598281407,Lalit Mathur,IND,male,1994-12-18,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1505,340454427,Lalita Shivaji Babar,IND,female,1989-06-02,1.66,50.0,athletics,0.0,0.0,0.0
1506,316330881,Lalonde Gordon,TTO,male,1988-11-25,1.79,83.0,athletics,0.0,0.0,0.0
1507,486290067,Lanece Clarke,BAH,female,1987-11-04,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1508,688222254,Lanni Marchant,CAN,female,1984-04-11,1.55,48.0,athletics,0.0,0.0,0.0
1509,714521221,Lara Hoffmann,GER,female,1991-03-25,1.73,68.0,athletics,0.0,0.0,0.0
1510,16230111,Larbi Bourrada,ALG,male,1988-05-10,1.88,88.0,athletics,0.0,0.0,0.0
1513,404444174,Lasha Torgvaidze,GEO,male,1993-05-26,1.84,73.0,athletics,0.0,0.0,0.0
1514,920627938,Lashawn Merritt,USA,male,1986-06-27,1.91,86.0,athletics,1.0,0.0,1.0
1516,932218677,Latario Collie-Minns,BAH,male,1994-03-10,1.73,64.0,athletics,0.0,0.0,0.0
1518,77033753,Laura Ikauniece-Admidina,LAT,female,1992-05-31,1.79,63.0,athletics,0.0,0.0,0.0
1519,624808656,Laura Muir,GBR,female,1993-05-09,1.61,49.0,athletics,0.0,0.0,0.0
1520,468145639,Laura Muller,GER,female,1995-12-11,1.72,58.0,athletics,0.0,0.0,0.0
1523,70958554,Laura Weightman,GBR,female,1991-07-01,1.72,56.0,athletics,0.0,0.0,0.0
1524,825506439,Laura Whittle,GBR,female,1985-06-27,1.75,59.0,athletics,0.0,0.0,0.0
1525,435786461,Laura de Witte,NED,female,1995-08-07,1.73,61.0,athletics,0.0,0.0,0.0
1528,981950752,Lauren Wells,AUS,female,1988-08-03,1.78,66.0,athletics,0.0,0.0,0.0
1532,6350689,Laverne Jones-Ferrette,ISV,female,1981-09-16,1.73,68.0,athletics,0.0,0.0,0.0
1533,680095587,Lawrence Clarke,GBR,male,1990-03-12,1.87,77.0,athletics,0.0,0.0,0.0
1534,801084506,Lazaro Martinez,CUB,male,1997-11-03,1.91,83.0,athletics,0.0,0.0,0.0
1536,909792265,Lea Sprunger,SUI,female,1990-03-05,1.83,69.0,athletics,0.0,0.0,0.0
1538,436743075,Leah Nugent,JAM,female,1992-11-23,1.73,66.0,athletics,0.0,0.0,0.0
1540,121652442,Leandro Zamora,CUB,male,1996-03-11,1.86,72.0,athletics,0.0,0.0,0.0
1541,327424646,Lebenya Nkoka,LES,male,1982-10-19,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1542,895052770,Lebogang Shange,RSA,male,1990-08-01,1.6,56.0,athletics,0.0,0.0,0.0
1543,603020546,Leevan Sands,BAH,male,1981-08-16,1.91,82.0,athletics,0.0,0.0,0.0
1544,122417468,Leila Luik,EST,female,1985-10-14,1.65,48.0,athletics,0.0,0.0,0.0
1545,910081538,Lemi Berhanu,ETH,male,1994-09-13,1.68,53.0,athletics,0.0,0.0,0.0
1546,50309903,Lena Urbaniak,GER,female,1992-10-31,1.74,92.0,athletics,0.0,0.0,0.0
1547,903947461,Lennie Waite,GBR,female,1986-02-04,1.71,59.0,athletics,0.0,0.0,0.0
1548,736914222,Leonard Essau Korir,USA,male,1986-12-10,1.71,59.0,athletics,0.0,0.0,0.0
1549,649229119,Leonel Suarez,CUB,male,1987-09-01,1.81,68.0,athletics,0.0,0.0,0.0
1550,655588517,Leonid Andreev,UZB,male,1983-10-06,1.98,93.0,athletics,0.0,0.0,0.0
1551,246122300,Leontia Kallenou,CYP,female,1994-10-05,1.8,64.0,athletics,0.0,0.0,0.0
1553,825004701,Lerissa Henry,FSM,female,1997-08-18,1.53,57.0,athletics,0.0,0.0,0.0
1554,660063171,Leslie Copeland,FIJ,male,1988-04-23,1.83,102.0,athletics,0.0,0.0,0.0
1555,244021964,Lestrod Roland,SKN,male,1992-09-05,1.65,54.0,athletics,0.0,0.0,0.0
1556,504480132,Leticia de Souza,BRA,female,1996-05-06,1.65,49.0,athletics,0.0,0.0,0.0
1557,159745591,Levern Spencer,LCA,female,1984-06-23,1.79,48.0,athletics,0.0,0.0,0.0
1558,576128253,Levi Cadogan,BAR,male,1995-11-08,1.81,78.0,athletics,0.0,0.0,0.0
1559,228788380,Levon Aghasyan,ARM,male,1995-01-19,1.93,75.0,athletics,0.0,0.0,0.0
1560,237908464,Lexi Weeks,USA,female,1996-11-20,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1561,654502394,Leyla Rajabi,IRI,female,1983-04-18,1.87,100.0,athletics,0.0,0.0,0.0
1562,472892087,Liadagmis Povea,CUB,female,1996-02-06,1.66,52.0,athletics,0.0,0.0,0.0
1563,329731832,Liam Adams,AUS,male,1986-09-04,1.78,64.0,athletics,0.0,0.0,0.0
1566,598538220,Libania Grenot,ITA,female,1983-07-12,1.75,60.0,athletics,0.0,0.0,0.0
1567,790043158,Lidiane Lopes,CPV,female,1994-09-01,1.78,70.0,athletics,0.0,0.0,0.0
1568,12425606,Liemarvin Bonevacia,NED,male,1989-04-05,1.85,74.0,athletics,0.0,0.0,0.0
1569,390159530,Liina Laasma,EST,female,1992-01-13,1.74,67.0,athletics,0.0,0.0,0.0
1570,795063034,Liina Luik,EST,female,1985-10-14,1.64,48.0,athletics,0.0,0.0,0.0
1571,16471586,Lijiao Gong,CHN,female,1989-01-24,1.75,105.0,athletics,0.0,0.0,0.0
1572,410869644,Likourgos-Stefanos Tsakonas,GRE,male,1990-03-08,1.85,80.0,athletics,0.0,0.0,0.0
1573,268704027,Lilia Fisikowici,MDA,female,1989-03-29,1.7,52.0,athletics,0.0,0.0,0.0
1574,42265124,Liliana Neto,ANG,female,1997-01-29,1.66,57.0,athletics,0.0,0.0,0.0
1575,986623608,Lilit Harutyunyan,ARM,female,1993-04-04,1.64,55.0,athletics,0.0,0.0,0.0
1576,80507918,Lily Luik,EST,female,1985-10-14,1.63,48.0,athletics,0.0,0.0,0.0
1578,351574736,Linda Sandblom,FIN,female,1989-10-18,1.76,62.0,athletics,0.0,0.0,0.0
1579,843070999,Linda Stahl,GER,female,1985-10-02,1.76,79.0,athletics,0.0,0.0,0.0
1581,510445480,Linden Hall,AUS,female,1991-06-20,1.67,51.0,athletics,0.0,0.0,0.0
1582,934402077,Lindon Victor,GRN,male,1993-02-28,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1583,408373995,Lindsay Hanekom,RSA,male,1993-05-15,1.78,66.0,athletics,0.0,0.0,0.0
1584,24311177,Ling Li,CHN,female,1989-07-06,1.85,63.0,athletics,0.0,0.0,0.0
1585,439546048,Lingwei Kong,CHN,female,1995-07-28,1.63,51.0,athletics,0.0,0.0,0.0
1586,399160547,Lingwei Li,CHN,female,1989-01-26,1.74,72.0,athletics,0.0,0.0,0.0
1588,221215315,Lisa Hahner,GER,female,1989-11-20,1.67,50.0,athletics,0.0,0.0,0.0
1589,211903668,Lisa Jane Weightman,AUS,female,1979-01-16,1.57,44.0,athletics,0.0,0.0,0.0
1591,526656164,Lisa Mayer,GER,female,1996-05-02,1.71,57.0,athletics,0.0,0.0,0.0
1592,298441762,Lisa Ryzih,GER,female,1988-09-27,1.79,62.0,athletics,0.0,0.0,0.0
1594,398635028,Lisanne de Witte,NED,female,1992-09-10,1.75,65.0,athletics,0.0,0.0,0.0
1595,155823041,Lisneidy Veitia,CUB,female,1994-04-29,1.68,58.0,athletics,0.0,0.0,0.0
1596,13117642,Lissa Labiche,SEY,female,1993-02-18,1.72,55.0,athletics,0.0,0.0,0.0
1598,887425403,Lizzie Lee,IRL,female,1980-05-22,1.65,51.0,athletics,0.0,0.0,0.0
1599,612340234,Logan Cunningham,USA,male,1991-05-30,1.76,72.0,athletics,0.0,0.0,0.0
1600,508980654,Lois Maikel Martinez,ESP,male,1981-06-03,1.87,120.0,athletics,0.0,0.0,0.0
1601,180299954,Lorene Dorcas Bazolo,POR,female,1983-05-04,1.7,60.0,athletics,0.0,0.0,0.0
1602,634263213,Lornah Chemtai Korlima,ISR,female,1988-12-12,1.65,52.0,athletics,0.0,0.0,0.0
1603,904651975,Lorraine Ugen,GBR,female,1991-08-22,1.79,65.0,athletics,0.0,0.0,0.0
1607,347394915,Louise Bloor,GBR,female,1985-09-21,1.68,63.0,athletics,0.0,0.0,0.0
1608,59039148,Louise Carton,BEL,female,1994-04-16,1.81,60.0,athletics,0.0,0.0,0.0
1609,911242137,Lovisa Lindh,SWE,female,1991-07-09,1.69,57.0,athletics,0.0,0.0,0.0
1611,564323858,Lucas Bruchet,CAN,male,1991-02-23,1.83,69.0,athletics,0.0,0.0,0.0
1612,711817435,Lucas Carvalho,BRA,male,1993-07-16,1.75,51.0,athletics,0.0,0.0,0.0
1613,489045674,Lucas Jakubczyk,GER,male,1985-04-28,1.83,77.0,athletics,0.0,0.0,0.0
1614,542002382,Lucia Hrivnak Klocova,SVK,female,1983-11-20,1.72,58.0,athletics,0.0,0.0,0.0
1615,480093608,Lucia Mwihaki Kimani,BIH,female,1981-06-21,1.66,48.0,athletics,0.0,0.0,0.0
1616,158550880,Lucy Oliver,NZL,female,1988-11-18,1.68,53.0,athletics,0.0,0.0,0.0
1617,870285108,Ludvy Vaillant,FRA,male,1995-03-15,1.8,67.0,athletics,0.0,0.0,0.0
1618,708479059,Luguelin Santos,DOM,male,1993-11-12,1.63,55.0,athletics,0.0,0.0,0.0
1619,725379575,Luis Alberto Orta,VEN,male,1989-01-15,1.6,50.0,athletics,0.0,0.0,0.0
1620,116880876,Luis Ariel Molina,ARG,male,1988-03-07,1.72,57.0,athletics,0.0,0.0,0.0
1622,975670610,Luis Charles,DOM,male,1998-12-03,1.83,65.0,athletics,0.0,0.0,0.0
1624,600419040,Luis Fernando Lopez,COL,male,1979-06-03,1.66,60.0,athletics,0.0,0.0,0.0
1625,873077126,Luis Henry Campos,PER,male,1995-10-11,1.66,61.0,athletics,0.0,0.0,0.0
1626,339149887,Luis Joel Castro,PUR,male,1991-01-29,1.98,73.0,athletics,0.0,0.0,0.0
1627,920379695,Luis Lopez,ESA,male,1994-01-18,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1628,141098484,Luis Ostos,PER,male,1992-08-09,1.6,50.0,athletics,0.0,0.0,0.0
1629,976439894,Luiz Alberto de Araujo,BRA,male,1987-06-27,1.9,86.0,athletics,0.0,0.0,0.0
1630,915002256,Luiza Gega,ALB,female,1988-11-05,1.59,45.0,athletics,0.0,0.0,0.0
1631,402639302,Luka Janezic,SLO,male,1995-11-14,1.92,83.0,athletics,0.0,0.0,0.0
1632,330673646,Lukas Gdula,CZE,male,1991-12-06,1.78,65.0,athletics,0.0,0.0,0.0
1633,877299705,Lukas Melich,CZE,male,1980-09-16,1.86,110.0,athletics,0.0,0.0,0.0
1634,347976859,Lukas Weisshaidinger,AUT,male,1992-02-20,1.96,136.0,athletics,0.0,0.0,0.0
1635,704816796,Lukasz Grzeszczuk,POL,male,1990-03-03,1.9,95.0,athletics,0.0,0.0,0.0
1636,578022674,Lukasz Krawczuk,POL,male,1989-06-15,1.84,75.0,athletics,0.0,0.0,0.0
1637,91523255,Lukasz Nowak,POL,male,1988-12-18,1.94,76.0,athletics,0.0,0.0,0.0
1638,966057256,Luke Bezzina,MLT,male,1995-06-07,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1639,347048162,Luke Cutts,GBR,male,1988-02-13,1.87,81.0,athletics,0.0,0.0,0.0
1640,978732566,Luke Mathews,AUS,male,1995-06-21,1.83,70.0,athletics,0.0,0.0,0.0
1641,537472547,Lungile Gongqa,RSA,male,1979-02-22,1.62,53.0,athletics,0.0,0.0,0.0
1642,387196979,Lusapho April,RSA,male,1982-05-24,1.72,50.0,athletics,0.0,0.0,0.0
1643,845474841,Lutimar Paes,BRA,male,1988-12-14,1.84,77.0,athletics,0.0,0.0,0.0
1644,905348917,Luvo Manyonga,RSA,male,1991-01-08,1.75190041114664,67.71773825809393,athletics,0.0,1.0,0.0
1645,817621896,Lydia Chebet Rotich,KEN,female,1988-08-08,1.57,45.0,athletics,0.0,0.0,0.0
1646,409442789,Lydia Jele,BOT,female,1990-06-22,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1647,437144743,Lynique Prinsloo,RSA,female,1991-03-30,1.69,60.0,athletics,0.0,0.0,0.0
1648,451602579,Lynsey Sharp,GBR,female,1990-07-11,1.74,58.0,athletics,0.0,0.0,0.0
1649,38791158,Machel Cedenio,TTO,male,1995-09-06,1.83,70.0,athletics,0.0,0.0,0.0
1651,243963793,Madai Perez,MEX,female,1980-02-02,1.58,46.0,athletics,0.0,0.0,0.0
1652,36358065,Madara Palameika,LAT,female,1987-06-18,1.84,76.0,athletics,0.0,0.0,0.0
1653,891088066,Madeline Heiner Hills,AUS,female,1987-05-15,1.74,53.0,athletics,0.0,0.0,0.0
1654,81058004,Madiea Ghafoor,NED,female,1992-09-09,1.69,55.0,athletics,0.0,0.0,0.0
1655,431358529,Magaly Bonilla,ECU,female,1992-02-08,1.52,54.0,athletics,0.0,0.0,0.0
1656,610096820,Maggie Malone,USA,female,1993-12-30,1.73,77.0,athletics,0.0,0.0,0.0
1657,558981183,Magnus Kirt,EST,male,1990-04-10,1.92,90.0,athletics,0.0,0.0,0.0
1658,874841774,Mahau Suguimati,BRA,male,1984-11-13,1.84,78.0,athletics,0.0,0.0,0.0
1659,150879921,Mahiedine Mekhissi,FRA,male,1985-03-15,1.9,75.0,athletics,0.0,0.0,1.0
1660,352998140,Mahmoud Samimi,IRI,male,1988-09-18,1.86,90.0,athletics,0.0,0.0,0.0
1661,192746204,Mai Ito,JPN,female,1984-05-23,1.56,41.0,athletics,0.0,0.0,0.0
1662,583991719,Maicel Uibo,EST,male,1992-12-27,1.88,84.0,athletics,0.0,0.0,0.0
1663,288399104,Maila Machado,BRA,female,1981-01-22,1.67,67.0,athletics,0.0,0.0,0.0
1664,572989050,Maizurah Abdul Rahim,BRU,female,1999-04-15,1.47,50.0,athletics,0.0,0.0,0.0
1665,448106253,Maja Mihalinec,SLO,female,1989-12-17,1.68,65.0,athletics,0.0,0.0,0.0
1666,713439185,Maja Neuenschwander,SUI,female,1980-02-13,1.68,53.0,athletics,0.0,0.0,0.0
1668,435088187,Majd Eddin Ghazal,SYR,male,1987-04-21,2.05,72.0,athletics,0.0,0.0,0.0
1669,256394566,Makoura Keita,GUI,female,1994-11-01,1.75,71.0,athletics,0.0,0.0,0.0
1670,545871127,Maksim Niastsiarenka,BLR,male,1992-09-01,1.93,82.0,athletics,0.0,0.0,0.0
1672,157150042,Malaika Mihambo,GER,female,1994-02-03,1.7,55.0,athletics,0.0,0.0,0.0
1673,205523142,Malgorzata Holub,POL,female,1992-10-30,1.68,57.0,athletics,0.0,0.0,0.0
1676,980102210,Malika Akkaoui,MAR,female,1987-12-25,1.6,49.0,athletics,0.0,0.0,0.0
1677,759848453,Malwina Kopron,POL,female,1994-11-16,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1678,590513028,Mamadou Cherif Dia,MLI,male,1984-10-16,1.8,70.0,athletics,0.0,0.0,0.0
1679,744094711,Mamadou Kasse Hann,FRA,male,1986-10-10,1.89,79.0,athletics,0.0,0.0,0.0
1680,224743356,Mame-Ibra Anne,FRA,male,1989-11-07,1.84,70.0,athletics,0.0,0.0,0.0
1681,795584159,Mamoudou Eliman Hanne,FRA,male,1988-03-06,1.86,72.0,athletics,0.0,0.0,0.0
1682,643799158,Manish Singh,IND,male,1991-05-05,1.74,65.0,athletics,0.0,0.0,0.0
1684,14769885,Manpreet Kaur,IND,female,1990-07-06,1.7,89.0,athletics,0.0,0.0,0.0
1685,748912024,Manqi Ge,CHN,female,1997-10-13,1.62,52.0,athletics,0.0,0.0,0.0
1686,188149865,Manuel Esteban Soto,COL,male,1994-01-28,1.7,62.0,athletics,0.0,0.0,0.0
1689,869069541,Manuela Soccol,BEL,female,1988-06-16,1.57,42.0,athletics,0.0,0.0,0.0
1690,990150557,Maor Tiyouri,ISR,female,1990-08-13,1.48,44.0,athletics,0.0,0.0,0.0
1691,947717856,Maoulida Daroueche,COM,male,1990-02-07,1.77,60.0,athletics,0.0,0.0,0.0
1693,591640221,Marc Mundell,RSA,male,1983-07-07,1.89,77.0,athletics,0.0,0.0,0.0
1694,706271089,Marcel Lomnicky,SVK,male,1987-07-06,1.77,106.0,athletics,0.0,0.0,0.0
1695,884298028,Marcin Krukowski,POL,male,1992-06-14,1.85,96.0,athletics,0.0,0.0,0.0
1696,838211917,Marcin Lewandowski,POL,male,1987-06-13,1.79,64.0,athletics,0.0,0.0,0.0
1697,432314163,Marcio Teles,BRA,male,1994-01-27,1.8,68.0,athletics,0.0,0.0,0.0
1698,995865749,Marco Antonio Rodriguez,BOL,male,1994-01-24,1.8,66.0,athletics,0.0,0.0,0.0
1700,379037954,Marco Lingua,ITA,male,1978-06-04,1.77,116.0,athletics,0.0,0.0,0.0
1701,778682814,Marco de Luca,ITA,male,1981-05-12,1.88,70.0,athletics,0.0,0.0,0.0
1702,22207553,Marcus Duncan,TTO,male,1986-12-04,1.77,67.71773825809393,athletics,0.0,0.0,0.0
1703,501561453,Mare Dibaba,ETH,female,1989-10-20,1.56,45.0,athletics,0.0,0.0,1.0
1704,134225037,Mareks Arents,LAT,male,1986-08-06,1.9,85.0,athletics,0.0,0.0,0.0
1705,195571720,Marestella Sunang,PHI,female,1981-02-20,1.57,54.0,athletics,0.0,0.0,0.0
1706,919199035,Margaret Adeoye,GBR,female,1985-04-22,1.74,68.0,athletics,0.0,0.0,0.0
1707,978084317,Margaret Bamgbose,NGR,female,1993-10-19,1.71,63.0,athletics,0.0,0.0,0.0
1708,780545996,Margaret Nyairera Wambui,KEN,female,1995-09-15,1.75190041114664,66.0,athletics,0.0,0.0,1.0
1709,644993560,Margarita Hernandez,MEX,female,1985-12-03,1.5,44.0,athletics,0.0,0.0,0.0
1710,822811465,Margarita Mukasheva,KAZ,female,1986-01-04,1.65,50.0,athletics,0.0,0.0,0.0
1711,16156775,Margherita Magnani,ITA,female,1987-02-26,1.6,45.0,athletics,0.0,0.0,0.0
1712,713835897,Margret Hassan,SSD,female,1997-08-12,1.6,55.0,athletics,0.0,0.0,0.0
1713,289043459,Maria Andrejczyk,POL,female,1996-03-09,1.74,77.0,athletics,0.0,0.0,0.0
1714,581742825,Maria Belimpasaki,GRE,female,1991-06-19,1.75,64.0,athletics,0.0,0.0,0.0
1715,225216980,Maria Bernard,CAN,female,1993-04-06,1.65,53.0,athletics,0.0,0.0,0.0
1716,971274141,Maria Czakova,SVK,female,1988-10-02,1.66,56.0,athletics,0.0,0.0,0.0
1717,42602097,Maria Elena Calle,ECU,female,1975-07-25,1.62,54.0,athletics,0.0,0.0,0.0
1718,71121254,Maria Enrica Spacca,ITA,female,1986-03-20,1.64,55.0,athletics,0.0,0.0,0.0
1720,781399998,Maria Galikova,SVK,female,1980-08-21,1.61,50.0,athletics,0.0,0.0,0.0
1721,950854584,Maria Guadalupe Gonzalez,MEX,female,1989-01-09,1.62,47.0,athletics,0.0,1.0,0.0
1722,453427265,Maria Guadalupe Sanchez,MEX,female,1995-08-04,1.65,48.0,athletics,0.0,0.0,0.0
1723,813578958,Maria Leonor Tavares,POR,female,1985-09-24,1.65,55.0,athletics,0.0,0.0,0.0
1724,766954463,Maria Michta-Coffey,USA,female,1986-06-23,1.66,49.0,athletics,0.0,0.0,0.0
1725,359873953,Maria Natalia Londa,INA,female,1990-10-29,1.65,56.0,athletics,0.0,0.0,0.0
1726,649684578,Maria Peralta,ARG,female,1977-11-30,1.67,49.0,athletics,0.0,0.0,0.0
1727,375141341,Maria del Mar Jover,ESP,female,1988-04-21,1.67,61.0,athletics,0.0,0.0,0.0
1728,271492907,Mariabenedicta Chigbolu,ITA,female,1989-07-27,1.72,52.0,athletics,0.0,0.0,0.0
1729,406892958,Mariam Kromah,LBR,female,1994-01-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1730,477864609,Mariama Mamoudou,NIG,female,1997-07-23,1.69,64.0,athletics,0.0,0.0,0.0
1731,6690107,Marian Oprea,ROU,male,1982-06-06,1.91,85.0,athletics,0.0,0.0,0.0
1732,219248034,Mariana Cress,MHL,female,1998-08-12,1.58,52.0,athletics,0.0,0.0,0.0
1733,393287429,Mariano Mastromarino,ARG,male,1982-09-15,1.69,56.0,athletics,0.0,0.0,0.0
1734,76777877,Marie Gayot,FRA,female,1989-12-18,1.71,58.0,athletics,0.0,0.0,0.0
1735,322081073,Marie-Josee Ta Lou,CIV,female,1988-11-18,1.59,50.0,athletics,0.0,0.0,0.0
1736,2419718,Marie-Laurence Jungfleisch,GER,female,1990-10-07,1.82,68.0,athletics,0.0,0.0,0.0
1737,132988064,Marielle Hall,USA,female,1992-01-28,1.61,50.0,athletics,0.0,0.0,0.0
1738,778284527,Mariely Sanchez,DOM,female,1988-12-30,1.61,52.0,athletics,0.0,0.0,0.0
1739,604000736,Marija Vrajic,CRO,female,1976-09-23,1.69,51.0,athletics,0.0,0.0,0.0
1740,948844936,Marije van Hunenstijn,NED,female,1995-03-02,1.74,61.0,athletics,0.0,0.0,0.0
1741,259349407,Marika Popowicz-Drapala,POL,female,1988-04-28,1.64,55.0,athletics,0.0,0.0,0.0
1742,333749017,Marilson dos Santos,BRA,male,1977-08-06,1.74,58.0,athletics,0.0,0.0,0.0
1743,970045887,Marily dos Santos,BRA,female,1978-02-05,1.58,46.0,athletics,0.0,0.0,0.0
1744,430360045,Marina Arzamasova,BLR,female,1987-12-17,1.73,58.0,athletics,0.0,0.0,0.0
1745,823803768,Marina Hmelevskaya,UZB,female,1990-07-30,1.65,50.0,athletics,0.0,0.0,0.0
1746,864041951,Marina Marghieva-Nikisenko,MDA,female,1986-06-28,1.86,82.0,athletics,0.0,0.0,0.0
1747,19543044,Mario Alfonso Bran,GUA,male,1989-10-17,1.68,64.0,athletics,0.0,0.0,0.0
1748,430914854,Mario Jose dos Santos Jr,BRA,male,1979-09-10,1.71,60.0,athletics,0.0,0.0,0.0
1749,935870296,Marisa Lavanchy,SUI,female,1990-01-04,1.7,58.0,athletics,0.0,0.0,0.0
1750,792010625,Marisol Romero,MEX,female,1983-01-26,1.55,46.0,athletics,0.0,0.0,0.0
1751,296517803,Marissa Kurtimah,CAN,female,1994-05-25,1.57,57.0,athletics,0.0,0.0,0.0
1752,668487554,Maritza Guaman,ECU,female,1988-01-15,1.55,47.0,athletics,0.0,0.0,0.0
1753,650610457,Maritza Poncio,GUA,female,1994-12-03,1.58,41.0,athletics,0.0,0.0,0.0
1754,628714452,Marius Cocioran,ROU,male,1983-07-10,1.73,64.0,athletics,0.0,0.0,0.0
1755,288653875,Marius Ionescu,ROU,male,1984-12-18,1.7,55.0,athletics,0.0,0.0,0.0
1756,161847988,Marius Savelskis,LTU,male,1994-07-30,1.79,70.0,athletics,0.0,0.0,0.0
1757,278897276,Marius Ziukas,LTU,male,1985-06-29,1.85,72.0,athletics,0.0,0.0,0.0
1758,249371752,Mariya Korobitskaya,KGZ,female,1990-05-10,1.55,50.0,athletics,0.0,0.0,0.0
1759,954387962,Mariya Ryemyen,UKR,female,1987-08-02,1.71,61.0,athletics,0.0,0.0,0.0
1760,819994350,Mariya Shatalova,UKR,female,1989-03-01,1.69,56.0,athletics,0.0,0.0,0.0
1761,477823690,Mariya Telushkina,KAZ,female,1994-04-03,1.78,90.0,athletics,0.0,0.0,0.0
1763,968767341,Mark Dry,GBR,male,1987-10-11,1.84,112.0,athletics,0.0,0.0,0.0
1764,718324705,Mark English,IRL,male,1993-03-18,1.87,76.0,athletics,0.0,0.0,0.0
1766,983343139,Maroussia Pare,FRA,female,1996-07-18,1.63,52.0,athletics,0.0,0.0,0.0
1767,854942046,Marta Milani,ITA,female,1987-03-09,1.72,59.0,athletics,0.0,0.0,0.0
1768,876465611,Marta Onofre,POR,female,1991-01-28,1.7,64.0,athletics,0.0,0.0,0.0
1769,759213345,Marta Pen Freitas,POR,female,1993-07-31,1.53,46.0,athletics,0.0,0.0,0.0
1771,186596657,Marthe Koala,BUR,female,1994-03-08,1.77,69.0,athletics,0.0,0.0,0.0
1772,39842194,Martin Esteban Cuestas,URU,male,1986-12-08,1.82,62.0,athletics,0.0,0.0,0.0
